Horizontal_vibration_signals,Vertical_vibration_signals
-0.1031159982085228,0.8957982063293457
0.1914381980895996,0.7779241353273392
-0.7511734962463379,0.975489616394043
0.4611492156982422,0.6108402833342552
1.7865777015686035,-0.40111541748046875
0.4357457160949707,0.47152038663625717
-0.6612539291381836,0.3985286131501198
0.20862819626927376,0.35725828260183334
-0.5260467901825905,-0.18975729122757912
0.20074840635061264,-0.39592981338500977
0.6568192690610886,-0.12743470259010792
-0.24880170822143555,-0.4403829947113991
-1.111745834350586,-0.5708456039428711
-0.7976769655942917,-0.6312370300292969
0.05222559906542301,-1.062607765197754
-1.0849952697753906,-0.8668780326843262
-0.4418373107910156,-0.4181027039885521
0.7684230804443359,-1.5610456466674805
0.7250308990478516,-1.3524770736694336
-0.8663058280944824,-0.06754400208592415
-0.48063989728689194,-0.45284029096364975
0.2667664922773838,-1.2351393699645996
0.1790047064423561,-0.2630949020385742
0.4003285989165306,0.002002700057346374
0.018394000362604856,-0.09717940352857113
0.42787790298461914,-0.1289248000830412
0.01288649975322187,0.3064155951142311
0.18651489168405533,0.3087878040969372
0.12953279539942741,0.22470949217677116
-0.19910339266061783,0.3364444151520729
-0.6376743316650391,0.0918865017592907
0.012242799857631326,0.012540799798443913
-0.6915450096130371,0.47690868377685547
-1.345229148864746,0.2634287066757679
-0.2441883087158203,-0.07342100143432617
0.05719659850001335,-0.6578444689512253
-1.064300537109375,0.011169899953529239
-1.2493491172790527,-0.1002908032387495
0.1135111041367054,-0.48087839037179947
0.7238625735044479,-0.3285050019621849
-0.2518773078918457,-0.2341865934431553
-0.07133480161428452,0.6567239761352539
0.5134224891662598,-0.20999910309910774
0.2629994973540306,0.2783060073852539
-0.09828809648752213,0.805056095123291
0.40525201708078384,0.4674673080444336
-0.14345649629831314,-0.22484060376882553
-0.24315120652318,0.0963807012885809
0.5998015031218529,-0.8550524711608887
0.7888317108154297,-1.5887856483459473
0.6447792053222656,0.20612480118870735
0.6680368632078171,-0.5337833985686302
1.5402436256408691,-0.5544424057006836
-0.14570949599146843,-0.4810214042663574
-0.7315635681152344,0.41769739240407944
-1.1001110076904297,-0.5568027123808861
-0.42613741010427475,-0.5378245934844017
0.09253029711544514,-0.9087085723876953
-0.3714323043823242,0.0007390999962808564
-0.4804253950715065,-0.5348801985383034
-0.6409525871276855,-0.1700400933623314
-0.1610279083251953,0.23226739838719368
0.23261310532689095,-0.6811975687742233
0.0644565001130104,-0.23354290053248405
0.027108199428766966,0.43948888778686523
0.052642798982560635,-0.6252765655517578
0.13622050173580647,0.005400200025178492
0.4069923982024193,0.665891170501709
-0.08617639541625977,0.3209710121154785
0.731038972735405,0.0361204007640481
0.20880699157714844,0.27643440291285515
0.04621739964932203,0.07652040105313063
-0.4779338836669922,0.4083395004272461
0.31294818967580795,-0.7513642311096191
1.3283014297485352,-0.7154703140258789
0.26813749223947525,-0.2768873982131481
0.8531928062438965,-0.9586452692747116
-0.29196739196777344,-0.09115929715335369
-0.5031466111540794,-0.28798580169677734
-0.7059097290039062,-1.0710359364748
-0.45516490936279297,0.04044769797474146
0.2050160989165306,-1.0250210762023926
-0.49431320279836655,-1.1788011342287064
0.5043506994843483,-0.5236268043518066
0.015306499553844333,-0.2780913934111595
-1.1059284210205078,0.3781915083527565
-0.2961993031203747,-0.11342760175466537
0.8632540702819824,-0.5897283926606178
0.17491580918431282,0.23703580722212791
-0.4960060119628906,0.49686428159475327
0.4779219999909401,0.24596450850367546
0.8285403251647949,0.21265750750899315
-0.02671479946002364,-0.2959847077727318
0.3857851028442383,0.4382013902068138
-0.17348529770970345,-0.41919950395822525
0.3411411866545677,-0.5426884070038795
0.5967259034514427,0.064504100009799
0.14990570023655891,0.33843521028757095
-0.08802410215139389,-0.1994013972580433
-0.7100821286439896,0.21932130679488182
-0.03415350103750825,-0.6885886192321777
-0.32317638397216797,-0.03961320035159588
-0.21513700485229492,0.6036162003874779
-0.19118789583444595,-0.10900500230491161
0.046682399697601795,0.24260280653834343
0.5184650048613548,-0.2179265022277832
-0.2568960003554821,0.21555420011281967
-0.9645938873291016,-0.300216693431139
0.25229450315237045,0.07454160135239363
-0.2877474017441273,-0.07853509858250618
-0.18978120759129524,0.3492116928100586
-0.08139610290527344,0.693666934967041
-0.15668870881199837,0.04470350220799446
-0.5442976951599121,0.16701219603419304
-0.09921790100634098,0.3982185944914818
0.30170679092407227,0.5832910910248756
-0.48574209213256836,-0.5667924880981445
0.31952861696481705,0.8082032203674316
0.48356059938669205,0.28166769072413445
0.6701946258544922,-0.13976099900901318
-0.05596879869699478,0.5283116921782494
1.0681629180908203,-0.22640230134129524
0.5711555108428001,-0.4374862089753151
-0.15103819780051708,-0.3708004951477051
-0.4727960005402565,0.37609338760375977
-0.20364519208669662,-0.33119920641183853
0.24805070832371712,-0.6021856889128685
-0.025939899496734142,-0.027573099359869957
0.5296111106872559,-0.1935720071196556
-0.1394867990165949,-0.8211255073547363
0.2624630928039551,-0.6498456001281738
-0.5788921937346458,-0.1396298035979271
-0.468599796295166,-1.0187625885009766
-0.523829497396946,-0.6862521171569824
-0.05999799817800522,-0.6145476922392845
0.9149312973022461,-0.9777069091796875
-0.38363929837942123,-0.49088001251220703
-0.13591050170361996,0.05176070146262646
-1.1022210121154785,-0.6801366806030273
0.2574324980378151,-0.6460309028625488
-0.3373860940337181,-0.4952073097229004
0.7041574269533157,-0.0905751995742321
0.4797697067260742,0.09108779951930046
0.7886291295289993,-0.1636981964111328
0.09319780394434929,-0.004601500113494694
-0.1891613006591797,0.010025500087067485
0.27245279401540756,-0.40117498487234116
0.0640511978417635,-0.4714607819914818
0.9272336959838867,-0.5748271942138672
0.3781437873840332,-0.4926801100373268
0.11568070389330387,-0.18254520371556282
-0.4497886076569557,-0.2988458052277565
-0.16323329880833626,-0.8873342722654343
0.27562379837036133,-1.0869860649108887
-0.35114288330078125,-1.1112213134765625
-0.32891038805246353,-0.6943225860595703
-0.33609870821237564,-0.9741306304931641
0.6597638130187988,-0.9644508361816406
-0.11968609876930714,-0.3228307142853737
0.011670599924400449,-0.11962650343775749
-0.4435181990265846,-0.5942583084106445
-0.42892690747976303,-0.04183049779385328
-0.1836060918867588,-0.04556179977953434
-0.12525320053100586,0.24614330381155014
0.5600572004914284,0.48949718475341797
0.40863748639822006,-0.01657010056078434
0.8232594281435013,0.1778125949203968
0.4829287901520729,-0.007867799722589552
-0.0036358999204821885,0.49431320279836655
-1.0134459286928177,0.6653189659118652
0.2393483929336071,0.3856182098388672
0.8474349975585938,-0.06760360207408667
-0.051915599033236504,0.2542852982878685
-0.13552900403738022,0.09756090119481087
0.5194902047514915,-0.32848119735717773
0.46819448471069336,-0.6681323051452637
-0.7533431053161621,0.1366615016013384
0.02303119981661439,-0.2781509980559349
-1.0842084884643555,-0.34958120435476303
0.16956329345703125,-0.8724808692932129
0.9145855903625488,-0.5699754133820534
0.24878980591893196,-0.1501918025314808
-0.48862699419260025,-0.11107919737696648
0.06855729967355728,-0.1543163973838091
1.274549961090088,-1.7491459846496582
-0.807797908782959,-0.15805959701538086
-0.4069805145263672,-0.37633180618286133
0.3703116998076439,0.5321503058075905
0.4577755928039551,-0.19085409119725227
0.07066729944199324,0.8409976959228516
0.33947229385375977,0.6624341011047363
0.8844971656799316,-0.04477499984204769
-0.2015829086303711,0.2045154944062233
0.8037447929382324,0.5145072937011719
0.6501079350709915,-0.00987050007097423
-0.5332589149475098,0.6952881813049316
-0.7215738296508789,0.5531787872314453
-0.3797173872590065,-0.08805990219116211
0.08131270296871662,-0.026154499500989914
-0.28012989088892937,0.6571531295776367
0.15392299741506577,0.4209638014435768
0.17052890732884407,-0.09238719940185547
0.5883694067597389,-0.2725839987397194
-0.7520794868469238,0.08339880034327507
-0.4677772894501686,0.1604318991303444
0.11739729903638363,-0.14944080263376236
-0.5637764930725098,0.4918814077973366
-0.42716260999441147,0.07807020097970963
0.14669899828732014,-0.4001617059111595
-0.07495880126953125,-0.15355350449681282
-0.5698322877287865,-0.1527904998511076
0.5457282066345215,0.0931859016418457
0.8219599723815918,-0.21102430298924446
-0.546264611184597,0.4298805817961693
-0.03467800095677376,0.5258679017424583
0.6005764007568359,-0.09249449707567692
0.24710889905691147,0.29637809842824936
-1.0182380676269531,0.9630084037780762
0.7900238037109375,-0.037276700604707
0.4528164863586426,-0.5387663841247559
0.14655590057373047,0.11972189880907536
0.2607703022658825,0.437009297311306
-0.25777820497751236,0.16038419678807259
0.10803939774632454,0.3242969885468483
-0.28946399688720703,0.4797219857573509
0.5771756172180176,-0.09351969696581364
-0.3182530030608177,-0.26297569274902344
-0.003421299916226417,0.22338630631566048
0.028800999280065298,-0.45909881591796875
0.14916660264134407,-0.115394601598382
-1.1215686798095703,0.8969306945800781
-0.257182102650404,0.3291964903473854
0.490570105612278,-0.15208720229566097
0.5303502082824707,0.5225896835327148
0.3920077905058861,0.7667899131774902
0.6020187959074974,0.4159450903534889
0.7181047648191452,-0.2536297030746937
0.12813810259103775,0.07790329866111279
0.4540086165070534,0.09078980423510075
-0.050044101662933826,-0.0744342990219593
-0.27066469192504883,0.5777477845549583
0.13978480361402035,0.1304983999580145
0.3600597009062767,-0.669252872467041
0.4809259995818138,0.09536740370094776
-0.353848896920681,-0.68511962890625
0.6343364715576172,-0.8833765983581543
-0.18182989209890366,-0.4324198141694069
-0.09814499877393246,0.686180591583252
-0.5609869956970215,-0.005388300050981343
0.21584030240774155,-0.20765069872140884
0.33336881548166275,-0.5190134048461914
-0.06885529961436987,0.5913377180695534
-0.5964159965515137,0.08056160062551498
0.09738209657371044,-0.3497958183288574
-0.08260009810328484,0.053608398884534836
-0.2669095993041992,-0.48687461763620377
-0.03653760068118572,0.17824169248342514
0.36957260221242905,-0.3641008958220482
0.5689620971679688,0.1031159982085228
0.4161357879638672,-0.435030497610569
0.3024817071855068,0.3819108009338379
-0.5421996116638184,-0.6901503354310989
0.05545619875192642,-0.5064129829406738
0.8470773696899414,-0.9422183036804199
-0.115394601598382,0.201797503978014
-0.9713172912597656,0.49200061708688736
