Horizontal_vibration_signals,Vertical_vibration_signals
-1.778101921081543,-0.8806943893432617
-5.118083953857422,2.288377285003662
-3.2059073448181152,2.359330654144287
-1.2770652770996094,1.286327838897705
-1.8802642822265625,5.659806728363037
0.8207560330629349,5.73267936706543
0.9022831916809082,3.844618797302246
2.740776538848877,3.7324905395507812
-2.4819254875183105,4.8662543296813965
0.6046533957123756,4.533731937408447
-1.4364004135131836,5.648398399353027
-4.604685306549072,10.036873817443848
-0.7609248161315918,4.465639591217041
1.3360977172851562,6.117820739746094
0.8138061314821243,5.2745819091796875
-1.0910511016845703,7.2341203689575195
-0.5521059036254883,2.0034313201904297
0.5487323179841042,1.4625310897827148
-2.2481679916381836,3.3754825592041016
-2.0246505737304688,1.1630774289369583
0.07367129903286695,-0.056302500888705254
3.037559986114502,-1.4342427253723145
0.6969810277223587,0.9867429733276367
2.1654486656188965,-4.132533073425293
3.0004262924194336,-3.301060199737549
-2.5246739387512207,-4.545438289642334
1.9576787948608398,-4.050207138061523
0.32330751419067383,-4.030263423919678
0.8071660995483398,-3.081488609313965
0.2936840057373047,-2.3437142372131348
2.382338047027588,-3.272271156311035
0.6316781044006348,-3.29132080078125
-4.904484748840332,-1.3925909996032715
-4.083490371704102,-1.4702320098876953
-3.942561149597168,-4.364442825317383
-4.619812965393066,-1.3585805892944336
-5.765104293823242,-0.4678964987397194
-4.279053211212158,0.24468900635838509
-3.5315394401550293,-0.8974195271730423
-6.1400651931762695,2.3187756538391113
-0.10062459856271744,0.5898832902312279
-3.7140607833862305,1.343834400177002
-1.6027331352233887,0.8952617645263672
-0.9093760699033737,0.6700634956359863
1.6361713409423828,0.4956483840942383
1.5899181365966797,-1.7679333686828613
0.18033979460597038,1.3980627059936523
1.9721031188964844,-1.5571117401123047
4.1373610496521,-1.3280868530273438
1.5928030014038086,-1.320052146911621
1.8480300903320312,1.1511802673339844
2.8563976287841797,-4.545748233795166
5.119311809539795,-2.317047119140625
2.3094892501831055,-3.6222457885742188
3.6905527114868164,-1.754140853881836
0.637662410736084,-3.2921791076660156
1.1283040046691895,-2.4074316024780273
0.5867123976349831,-1.2022613734006882
1.4491081237792969,-2.3450493812561035
1.3007521629333496,-3.331112861633301
-1.7527103424072266,-2.019202709197998
1.4656543731689453,-2.4834036827087402
-1.140737533569336,-3.1885623931884766
-1.3359904289245605,0.6850838661193848
-3.513336181640625,-2.668607234954834
2.3328661918640137,-1.8198370933532715
0.7914423942565918,-0.2524257078766823
-2.747476100921631,0.8208513259887695
-1.864612102508545,0.724482536315918
-0.288236103951931,-2.0544886589050293
1.7136573791503906,-1.068115234375
-0.6563425064086914,-0.09305479936301708
3.2562613487243652,-0.9018539637327194
1.7440557479858398,-1.8927574157714844
2.647256851196289,0.17156599089503288
2.2943496704101562,-2.859938144683838
4.536271095275879,-0.9277462959289551
0.734865665435791,-2.5028228759765625
4.20072078704834,-2.279794216156006
3.660905361175537,-3.212714195251465
1.476144790649414,-2.320253849029541
1.591026782989502,-1.446974277496338
0.4545927047729492,-1.3344645500183105
2.129077911376953,-0.8758425712585449
-1.7832756042480469,-0.7194160670042038
-0.48911571502685547,2.751600742340088
-3.722870349884033,0.8028507232666016
0.05832910072058439,2.1106958389282227
-1.5648245811462402,2.9352664947509766
0.5536079034209251,3.176724910736084
-0.6404638290405273,5.362188816070557
-0.8708596229553223,3.355085849761963
-0.7031798362731934,5.863320827484131
-1.1310697346925735,4.360318183898926
-1.0319232940673828,5.289101600646973
-0.828862190246582,3.4911155700683594
2.5838851928710938,3.1982779502868652
0.8608818054199219,1.9321680068969727
